train_step,method,seed,current_difficulty,target_difficulty_steps,eval_difficulty,eval_mode,eval_rap,mean_reward,std_reward,win_rate,threshold_hit,stage_steps,stage_index
1200000,direct,42,3,150000,3,0,0.25,10.1,9.438749917229506,0.9,0,1200000,0
1600000,direct,42,3,200000,3,0,0.25,3.5,11.99374837154757,0.6,0,1600000,0
2000000,direct,42,3,250000,3,0,0.25,9.0,12.336936410632909,0.7,0,2000000,0
2400000,direct,42,3,300000,3,0,0.25,9.0,10.79814798935447,0.8,0,2400000,0
2800000,direct,42,3,350000,3,0,0.25,9.2,9.293008124391156,0.8,0,2800000,0
3200000,direct,42,3,400000,3,0,0.25,13.0,8.497058314499201,0.9,0,3200000,0
3600000,direct,42,3,450000,3,0,0.25,14.6,7.3647810558087885,0.9,0,3600000,0
4000000,direct,42,3,500000,3,0,0.25,14.4,8.685620300243386,0.9,0,4000000,0
4400000,direct,42,3,550000,3,0,0.25,18.6,1.2,1.0,1,4400000,0
4800000,direct,42,3,600000,3,0,0.25,17.7,1.4177446878757827,1.0,1,4800000,0
5200000,direct,42,3,650000,3,0,0.25,7.3,14.40173600646811,0.7,0,5200000,0
5600000,direct,42,3,700000,3,0,0.25,9.4,12.191800523302536,0.8,0,5600000,0
6000000,direct,42,3,750000,3,0,0.25,6.1,12.226610323388899,0.7,0,6000000,0
6400000,direct,42,3,800000,3,0,0.25,9.6,10.180373274099532,0.8,0,6400000,0
6800000,direct,42,3,850000,3,0,0.25,7.6,12.142487389328432,0.8,0,6800000,0
7200000,direct,42,3,900000,3,0,0.25,15.4,3.9293765408777004,1.0,1,7200000,0
7600000,direct,42,3,950000,3,0,0.25,13.2,7.493997598078078,0.9,0,7600000,0
8000000,direct,42,3,1000000,3,0,0.25,17.6,2.2891046284519194,1.0,1,8000000,0
8400000,direct,42,3,1050000,3,0,0.25,15.9,3.269556544854363,1.0,1,8400000,0
8800000,direct,42,3,1100000,3,0,0.25,16.8,2.6758176320519307,1.0,1,8800000,0
9200000,direct,42,3,1150000,3,0,0.25,17.6,2.939387691339814,1.0,1,9200000,0
9600000,direct,42,3,1200000,3,0,0.25,16.9,2.6627053911388696,1.0,1,9600000,0
10000000,direct,42,3,1250000,3,0,0.25,13.9,4.867237409455183,1.0,0,10000000,0
10400000,direct,42,3,1300000,3,0,0.25,14.5,4.341658669218482,1.0,0,10400000,0
10800000,direct,42,3,1350000,3,0,0.25,14.2,4.377213725647858,1.0,0,10800000,0
11200000,direct,42,3,1400000,3,0,0.25,12.9,6.040695324215583,0.9,0,11200000,0
11600000,direct,42,3,1450000,3,0,0.25,13.5,4.801041553663121,1.0,0,11600000,0
12000000,direct,42,3,1500000,3,0,0.25,12.1,4.570557952810575,1.0,0,12000000,0
12400000,direct,42,3,1550000,3,0,0.25,12.7,4.196427051671457,1.0,0,12400000,0
12800000,direct,42,3,1600000,3,0,0.25,15.9,3.5623026261113755,1.0,1,12800000,0
13200000,direct,42,3,1650000,3,0,0.25,14.8,2.2715633383201093,1.0,0,13200000,0
13600000,direct,42,3,1700000,3,0,0.25,14.8,2.749545416973504,1.0,0,13600000,0
14000000,direct,42,3,1750000,3,0,0.25,14.5,2.80178514522438,1.0,0,14000000,0
14400000,direct,42,3,1800000,3,0,0.25,16.6,2.537715508089904,1.0,1,14400000,0
14800000,direct,42,3,1850000,3,0,0.25,19.0,2.8284271247461903,1.0,1,14800000,0
15200000,direct,42,3,1900000,3,0,0.25,19.2,1.2489995996796797,1.0,1,15200000,0
15600000,direct,42,3,1950000,3,0,0.25,18.0,2.0976176963403033,1.0,1,15600000,0
16000000,direct,42,3,2000000,3,0,0.25,10.6,11.499565209172042,0.8,0,16000000,0
16400000,direct,42,3,2050000,3,0,0.25,18.5,2.6551836094703507,1.0,1,16400000,0
16800000,direct,42,3,2100000,3,0,0.25,16.6,2.3748684174075834,1.0,1,16800000,0
17200000,direct,42,3,2150000,3,0,0.25,19.5,1.284523257866513,1.0,1,17200000,0
17600000,direct,42,3,2200000,3,0,0.25,19.2,1.7776388834631176,1.0,1,17600000,0
18000000,direct,42,3,2250000,3,0,0.25,18.4,2.3748684174075834,1.0,1,18000000,0
18400000,direct,42,3,2300000,3,0,0.25,18.3,1.9000000000000001,1.0,1,18400000,0
18800000,direct,42,3,2350000,3,0,0.25,15.6,2.4979991993593593,1.0,1,18800000,0
19200000,direct,42,3,2400000,3,0,0.25,16.9,3.0479501308256345,1.0,1,19200000,0
19600000,direct,42,3,2450000,3,0,0.25,17.9,2.4269322199023193,1.0,1,19600000,0
20000000,direct,42,3,2500000,3,0,0.25,18.3,3.4365680554879168,1.0,1,20000000,0
20400000,direct,42,3,2550000,3,0,0.25,17.1,3.1128764832546763,1.0,1,20400000,0
20800000,direct,42,3,2600000,3,0,0.25,17.9,3.534119409414459,1.0,1,20800000,0
21200000,direct,42,3,2650000,3,0,0.25,17.1,2.0223748416156684,1.0,1,21200000,0
21600000,direct,42,3,2700000,3,0,0.25,19.0,2.04939015319192,1.0,1,21600000,0
22000000,direct,42,3,2750000,3,0,0.25,17.5,3.3541019662496847,1.0,1,22000000,0
22400000,direct,42,3,2800000,3,0,0.25,18.0,1.7888543819998317,1.0,1,22400000,0
22800000,direct,42,3,2850000,3,0,0.25,17.3,2.758622844826744,1.0,1,22800000,0
23200000,direct,42,3,2900000,3,0,0.25,19.5,1.5652475842498528,1.0,1,23200000,0
23600000,direct,42,3,2950000,3,0,0.25,18.9,2.5865034312755126,1.0,1,23600000,0
24000000,direct,42,3,3000000,3,0,0.25,16.6,4.294182110716778,1.0,1,24000000,0
24400000,direct,42,3,3050000,3,0,0.25,18.0,2.1908902300206643,1.0,1,24400000,0
24800000,direct,42,3,3100000,3,0,0.25,17.6,2.33238075793812,1.0,1,24800000,0
